CELL_ID,lat,lon,pm10_mean
다사53504400,37.4963506444056,126.97395045151698,17.43109
다사53504425,37.4986039678398,126.973934644555,18.222252
다사53504450,37.50085729040671,126.97391883583299,16.876846
다사53504275,37.4850840142258,126.97402945992901,22.288002
다사53504300,37.4873373419962,126.974013661765,20.894232
다사53504325,37.489590668899396,126.97399786184299,20.729568
다사53504350,37.4918439949354,126.97398206016001,17.371317
다사53255775,37.6202695290876,126.970245648378,15.979882
다사53255800,37.622522803772895,126.970229658802,16.052492
다사53255825,37.6247760775898,126.970213667444,16.30039
다사53255850,37.6270293505384,126.970197674306,16.157309
다사53255675,37.611256421663,126.97030958887501,17.194906
다사53255700,37.6135096998216,126.970293606421,16.68511
다사53255725,37.6157629771119,126.970277622187,16.203259
다사53255750,37.618016253534,126.970261636173,16.634085
다사53503975,37.458044013344896,126.97421890075,15.916179
다사53504000,37.4602973515204,126.974203123681,16.197563
다사53504025,37.4625506888289,126.974187344855,15.793854
다사53504050,37.4648040252705,126.974171564272,15.878494
다사53255875,37.6292826226185,126.97018167938499,16.020594
다사53255900,37.631535893830204,126.97016568268299,16.252172
다사53255925,37.6337891641734,126.97014968419901,16.228174
다사53503950,37.4557906743024,126.974234676063,15.727424
다사53005800,37.6225101189808,126.967396774251,16.29419
다사53005825,37.6247633917725,126.967380697391,16.107544
다사53005850,37.627016663695706,126.967364618741,15.886126
다사53005875,37.6292699347504,126.967348538299,15.764852
다사53005700,37.6134970191301,126.96746106378299,16.519842
다사53005725,37.6157502953954,126.967444994085,16.730059
다사53005750,37.6180035707923,126.967428922598,16.578978
다사53005775,37.620256845320796,126.967412849319,16.53291
다사53253975,37.4580314708413,126.971392230436,15.638821
다사53254000,37.4602848080014,126.97137636855699,15.836616
다사53254025,37.4625381442945,126.971360504912,15.855432
다사53254050,37.4647914797205,126.9713446395,15.675055
다사53005900,37.6315232049366,126.96733245606701,15.894423
다사53253900,37.4512714541588,126.97143980548,15.163227
다사53253925,37.4535247939199,126.97142394889799,15.17052
다사53253950,37.4557781328141,126.97140809055,15.56691
다사53005400,37.5864576362196,126.967653760606,18.938152
다사53005425,37.5887109229041,126.967637712373,18.76003
다사53005450,37.5909642087203,126.967621662352,17.216303
다사53005475,37.5932174936684,126.967605610544,17.665092
다사53005300,37.5774444808006,126.967717935667,18.519611
다사53005325,37.5796977709575,126.967701894582,17.711128
다사53005350,37.5819510602463,126.96768585171101,16.487675
