CELL_ID,lat,lon,pm10_mean
다사53005400,37.5864576362196,126.967653760606,19.166803
다사53005425,37.5887109229041,126.967637712373,19.267986
다사53005450,37.5909642087203,126.967621662352,15.935824
다사53005475,37.5932174936684,126.967605610544,16.72189
다사53005300,37.5774444808006,126.967717935667,17.834633
다사53005325,37.5796977709575,126.967701894582,20.699833
다사53005350,37.5819510602463,126.96768585171101,20.466719
다사53005375,37.584204348667,126.967669807052,18.11722
다사53005600,37.60448390538561,126.96752532467801,16.674568
다사53005625,37.6067371851242,126.96750926213801,19.367718
다사53005650,37.608990463994495,126.96749319780899,18.425756
다사53005675,37.611243741996496,126.967477131691,18.09698
다사53005500,37.5954707777483,126.967589556948,15.987745
다사53005525,37.59772406096,126.967573501563,15.7846155
다사53005550,37.5999773433035,126.96755744439,15.358779
다사53005575,37.6022306247786,126.967541385428,16.047564
다사53254575,37.5121113233413,126.97101105744801,24.143518
다사53254600,37.5143646396871,126.970995153123,22.60277
다사53254625,37.5166179551654,126.970979247027,20.919357
다사53254650,37.5188712697762,126.97096333916001,20.379766
다사53254475,37.5030980492834,126.97107465703999,19.145435
다사53254500,37.505351369099,126.971058759797,20.355255
다사53254525,37.5076046880472,126.971042860785,23.619047
다사53254550,37.509858006128,126.971026960002,24.199392
다사53254775,37.530137829817,126.97088377324499,20.838463
다사53254800,37.5323911392223,126.97086785474501,20.779366
다사53254825,37.534644447759995,126.970851934473,21.68303
다사53254850,37.53689775543,126.970836012427,21.69584
다사53254675,37.5211245835195,126.970947429521,20.049322
다사53254700,37.523377896395296,126.97093151811,18.813337
다사53254725,37.5256312084034,126.970915604927,19.366917
다사53254750,37.527884519544,126.970899689973,19.847406
다사53254175,37.476058143844,126.97126528593701,20.373535
다사53254200,37.478311474067205,126.97124940992201,20.656872
다사53254225,37.480564803423206,126.97123353213999,20.578505
다사53254250,37.482818131912,126.97121765258998,20.535583
다사53254075,37.4670448142795,126.971328772321,18.860231
다사53254100,37.469298147971294,126.971312903376,18.709833
다사53254125,37.471551480796,126.971297032663,19.791538
다사53254150,37.4738048127536,126.971281160184,20.735113
다사53254375,37.4940847613471,126.97113822831001,18.76713
다사53254400,37.4963380846322,126.971122338147,19.047724
다사53254425,37.49859140705,126.97110644621401,19.124723
다사53254450,37.5008447286004,126.971090552512,19.213636
다사53254275,37.4850714595336,126.971201771271,20.492928
다사53254300,37.4873247862879,126.971185888184,19.958424
다사53254325,37.4895781121749,126.971170003328,20.797277
다사53254350,37.491831437194705,126.97115411670299,18.402374
다사71755025,37.5534189550733,127.180166456661,18.492332
다사71755050,37.5556723163075,127.180156826274,18.38313
다사71755075,37.5579256766773,127.180147194815,17.947208
다사71755100,37.560179036183,127.18013756228399,18.503942
다사71505250,37.5736915366872,127.177248632835,18.01036
다사71754950,37.5466588661858,127.180195341385,18.451666
다사71754975,37.5489122300125,127.18018571421601,18.945265
다사71755000,37.551165592975,127.18017608597401,18.796698
다사72005000,37.5511731573402,127.18300634623999,18.756794
다사72005025,37.553426520050394,127.182996802136,18.523607
다사71755125,37.56243239482429,127.18012792867901,18.389336
다사71755150,37.5646857526014,127.180118294002,18.383595
다사72004950,37.546666429327395,127.18302543125799,18.361763
다사72004975,37.5489197937658,127.18301588928001,18.310318
다사71004975,37.548889131752205,127.17169519549401,18.80279
다사71005000,37.551142492846395,127.171685311651,18.085684
다사71005025,37.553395853076296,127.171675426706,18.228233
다사71005050,37.5556492124418,127.171665540661,18.455296
다사70755275,37.5759215651398,127.168745322937,18.558119
다사70755300,37.578174915226796,127.16873534056002,18.70604
다사70755325,37.580428264449296,127.16872535707199,22.510775
다사71004950,37.5466357697937,127.171705078237,19.229439
다사71005175,37.566915996304004,127.171616093915,18.539656
다사71005200,37.5691693504831,127.171606201261,18.555014
다사71005225,37.5714227037979,127.171596307505,19.148869
다사71005250,37.573676056248104,127.171586412647,18.441624
다사71005075,37.557902570943,127.17165565351401,18.081724
다사71005100,37.560155928579796,127.17164576526699,18.26545
다사71005125,37.562409285352295,127.17163587591801,18.968573
다사71005150,37.5646626412603,127.17162598546699,19.113287
다사70754975,37.548881296665705,127.168865024776,18.61824
다사70755000,37.551134657126106,127.168855055732,18.716022
다사70755025,37.5533880167222,127.168845085578,18.514435
다사70755050,37.555641375453895,127.168835114313,18.67573
다사70505275,37.575913654546795,127.165914130298,18.498821
다사70505300,37.5781670039941,127.165904062607,21.143332
다사70505325,37.5804203525769,127.165893993795,22.74112
다사70754950,37.546627935341,127.16887499271002,18.65296
다사70755175,37.5669081561463,127.168785241327,18.470356
다사70755200,37.5691615096915,127.16877526339701,19.302113
다사70755225,37.5714148623721,127.16876528435499,19.175583
다사70755250,37.5736682141882,127.16875530420201,18.394354
다사70755075,37.5578947333213,127.168825141937,19.096624
다사70755100,37.560148090324205,127.168815168451,18.63189
다사70755125,37.5624014464627,127.16880519385401,18.654963
다사70755150,37.5646548017367,127.168795218146,18.107975
다사71504950,37.5466512352162,127.177365252584,18.687098
다사71504975,37.5489045984257,127.177355540224,19.312244
다사71505000,37.5511579607709,127.177345826781,19.69577
다사71505025,37.5534113222519,127.17733611225701,18.542234
다사71255275,37.5759371826289,127.17440771154,18.033802
다사71255300,37.5781905339789,127.174397899792,18.990808
다사71255325,37.580443884464394,127.17438808695199,21.237108
다사71255350,37.582697234085394,127.174378273018,22.708885
다사71505150,37.564678116692704,127.177287523404,18.001888
다사71505175,37.566931472987896,127.177277802386,18.169552
다사71505200,37.569184828418706,127.17726808028601,17.70223
다사71505225,37.5714381829852,127.17725835710199,18.325872
다사71505050,37.5556646828687,127.177326396651,17.127995
다사71505075,37.557918042621104,127.177316679963,18.390886
다사71505100,37.560171401509294,127.17730696219299,17.343073
